date,admin_level,admin_name,water_km2
2024-08-22,ADM2,Oshodi/Isolo,0.0
2024-08-22,ADM2,Osisioma Ngwa,0.0774
2024-08-22,ADM2,Osogbo,0.0
2024-08-22,ADM2,Oturkpo,0.033299999999999996
2024-08-22,ADM2,Ovia North-East,0.0
2024-08-22,ADM2,Ovia South-West,0.0
2024-08-22,ADM2,Owan East,0.0
2024-08-22,ADM2,Owan West,0.0
2024-08-22,ADM2,Owerri Municipal,0.6048
2024-08-22,ADM2,Owerri North,0.13140000000000002
2024-08-22,ADM2,Owerri West,0.5337000000000001
2024-08-22,ADM2,Owo,0.0
2024-08-22,ADM2,Oye,0.0
2024-08-22,ADM2,Oyi,0.0
2024-08-22,ADM2,Oyigbo,9.8676
2024-08-22,ADM2,Oyo East,0.0
2024-08-22,ADM2,Oyo West,0.0
2024-08-22,ADM2,Oyun,0.0
2024-08-22,ADM2,Paikoro,0.0
2024-08-22,ADM2,Pankshin,0.7533
2024-08-22,ADM2,Patani,0.0
2024-08-22,ADM2,Pategi,0.0
2024-08-22,ADM2,Port-Harcourt,11.8881
2024-08-22,ADM2,Potiskum,0.0
2024-08-22,ADM2,Qua'An Pan,28.6308
2024-08-22,ADM2,Rabah,0.0
2024-08-22,ADM2,Rafi,0.0
2024-08-22,ADM2,Rano,6.4215
2024-08-22,ADM2,Remo North,0.0
2024-08-22,ADM2,Rijau,0.0
2024-08-22,ADM2,Rimi,5.112
2024-08-22,ADM2,Rimin Gado,0.837
2024-08-22,ADM2,Ringim,45.9243
2024-08-22,ADM2,Riyom,0.126
2024-08-22,ADM2,Rogo,6.4845
2024-08-22,ADM2,Roni,0.9621
2024-08-22,ADM2,Sabon Birni,0.0
2024-08-22,ADM2,Sabon Gari,2.3679
2024-08-22,ADM2,Sabuwa,0.0
2024-08-22,ADM2,Safana,0.36
2024-08-22,ADM2,Sagbama,0.0
2024-08-22,ADM2,Sakaba,0.0
2024-08-22,ADM2,Saki East,0.0
2024-08-22,ADM2,Saki West,0.0
2024-08-22,ADM2,Sandamu,0.6111
2024-08-22,ADM2,Sanga,1.1088
2024-08-22,ADM2,Sapele,0.0
2024-08-22,ADM2,Sardauna,0.0
2024-08-22,ADM2,Shagamu,0.0
2024-08-22,ADM2,Shagari,0.0
2024-08-22,ADM2,Shanga,0.0
2024-08-22,ADM2,Shani,0.0
2024-08-22,ADM2,Shanono,0.3024
2024-08-22,ADM2,Shelleng,0.0
2024-08-22,ADM2,Shendam,15.9066
2024-08-22,ADM2,Shinkafi,0.0
2024-08-22,ADM2,Shira,0.0
2024-08-22,ADM2,Shiroro,0.0
2024-08-22,ADM2,Shomgom,0.0
2024-08-22,ADM2,Shomolu,0.0
2024-08-22,ADM2,Silame,0.0
2024-08-22,ADM2,Soba,4.0185
2024-08-22,ADM2,Sokoto North,0.0
2024-08-22,ADM2,Sokoto South,0.0
2024-08-22,ADM2,Song,0.0
2024-08-22,ADM2,Southern Ijaw,0.0
2024-08-22,ADM2,Sule Tankarkar,0.7146
2024-08-22,ADM2,Suleja,0.0
2024-08-22,ADM2,Sumaila,0.4599
2024-08-22,ADM2,Suru,0.0
2024-08-22,ADM2,Surulere,0.0
2024-08-22,ADM2,Tafa,0.0
2024-08-22,ADM2,Tafawa-Balewa,14.0877
2024-08-22,ADM2,Tai,5.2461
2024-08-22,ADM2,Takai,0.8055
2024-08-22,ADM2,Takum,51.8013
2024-08-22,ADM2,Talata Mafara,0.0
2024-08-22,ADM2,Tambuwal,0.0
2024-08-22,ADM2,Tangaza,0.0
2024-08-22,ADM2,Tarauni,0.018
2024-08-22,ADM2,Tarka,2.0439
2024-08-22,ADM2,Tarmuwa,0.0
2024-08-22,ADM2,Taura,11.781
2024-08-22,ADM2,Tofa,0.3186
2024-08-22,ADM2,Toro,5.7645
2024-08-22,ADM2,Toto,0.0
2024-08-22,ADM2,Toungo,0.0
2024-08-22,ADM2,Tsafe,0.0
2024-08-22,ADM2,Tsanyawa,0.4671
2024-08-22,ADM2,Tudun Wada,69.408
2024-08-22,ADM2,Tureta,0.0
2024-08-22,ADM2,Udenu,0.0
2024-08-22,ADM2,Udi,0.0
2024-08-22,ADM2,Udu,0.0
2024-08-22,ADM2,Udung Uko,7.479
2024-08-22,ADM2,Ughelli North,0.0
2024-08-22,ADM2,Ughelli South,0.0
2024-08-22,ADM2,Ugwunagbo,0.0432
2024-08-22,ADM2,Uhunmwonde,0.0
2024-08-22,ADM2,Ukanafun,1.2573
2024-08-22,ADM2,Ukum,0.0018
2024-08-22,ADM2,Ukwa East,6.1533
2024-08-22,ADM2,Ukwa West,5.8545
2024-08-22,ADM2,Ukwuani,0.0
2024-08-22,ADM2,Umu-Nneochi,0.1512
2024-08-22,ADM2,Umuahia North,0.0441
2024-08-22,ADM2,Umuahia South,0.0036
2024-08-22,ADM2,Ungogo,0.1179
2024-08-22,ADM2,Uruan,31.302
2024-08-22,ADM2,Urue Offong/Oruko,6.758100000000001
2024-08-22,ADM2,Ushongo,0.9351
2024-08-22,ADM2,Ussa,0.8073
2024-08-22,ADM2,Uvwie,0.0
2024-08-22,ADM2,Uyo,0.2457
2024-08-22,ADM2,Uzo-Uwani,0.0
2024-08-22,ADM2,Vandeikya,0.0153
2024-08-22,ADM2,Wamakko,0.0
2024-08-22,ADM2,Wamba,4.595400000000001
2024-08-22,ADM2,Warawa,4.9509
2024-08-22,ADM2,Warji,6.0057
2024-08-22,ADM2,Warri North,0.0
2024-08-22,ADM2,Warri South,0.0
2024-08-22,ADM2,Warri South-West,0.0
2024-08-22,ADM2,Wasagu-Danko,0.0
2024-08-22,ADM2,Wase,5.018400000000001
2024-08-22,ADM2,Wudil,2.5433999999999997
2024-08-22,ADM2,Wukari,143.2557
2024-08-22,ADM2,Wurno,0.0
2024-08-22,ADM2,Wushishi,0.0
2024-08-22,ADM2,Yabo,0.0
2024-08-22,ADM2,Yagba East,0.0
2024-08-22,ADM2,Yagba West,0.0
2024-08-22,ADM2,Yakurr,2.4255
2024-08-22,ADM2,Yala,6.7167
2024-08-22,ADM2,Yamaltu/Deba,0.0
2024-08-22,ADM2,Yankwashi,4.0779
2024-08-22,ADM2,Yauri,0.0
2024-08-22,ADM2,Yenegoa,0.0
2024-08-22,ADM2,Yewa North,0.0
2024-08-22,ADM2,Yewa South,0.0
2024-08-22,ADM2,Yola North,0.0
2024-08-22,ADM2,Yola South,0.0
2024-08-22,ADM2,Yorro,0.0
2024-08-22,ADM2,Yunusari,0.0
2024-08-22,ADM2,Yusufari,0.0
2024-08-22,ADM2,Zaki,0.0
2024-08-22,ADM2,Zango,1.5804
2024-08-22,ADM2,Zangon Kataf,4.277699999999999
2024-08-22,ADM2,Zaria,1.7757
2024-08-22,ADM2,Zing,0.0
2024-08-22,ADM2,Zurmi,0.0
2024-08-22,ADM2,Zuru,0.0
2024-08-24,ADM2,Aba North,0.0
2024-08-24,ADM2,Aba South,0.0
2024-08-24,ADM2,Abadam,257.0436
2024-08-24,ADM2,Abaji,0.0
2024-08-24,ADM2,Abak,0.0
2024-08-24,ADM2,Abakaliki,0.0
2024-08-24,ADM2,Abeokuta North,0.0
2024-08-24,ADM2,Abeokuta South,0.0
2024-08-24,ADM2,Abi,0.0
2024-08-24,ADM2,Aboh-Mbaise,0.0
2024-08-24,ADM2,Abua/Odual,0.0
2024-08-24,ADM2,Adavi,0.0
2024-08-24,ADM2,Ado,0.0
2024-08-24,ADM2,Ado Odo/Ota,0.0
2024-08-24,ADM2,Ado-Ekiti,0.0
2024-08-24,ADM2,Afijio,0.0
2024-08-24,ADM2,Afikpo North,0.0
2024-08-24,ADM2,Afikpo South,0.0
2024-08-24,ADM2,Agaie,0.0
2024-08-24,ADM2,Agatu,0.0
2024-08-24,ADM2,Agege,0.0
2024-08-24,ADM2,Aguata,0.0
2024-08-24,ADM2,Agwara,0.0
2024-08-24,ADM2,Ahiazu-Mbaise,0.0
2024-08-24,ADM2,Ahoada East,0.0
2024-08-24,ADM2,Ahoada West,0.0
2024-08-24,ADM2,Ajaokuta,0.0
2024-08-24,ADM2,Ajeromi/Ifelodun,0.0
2024-08-24,ADM2,Ajingi,0.0
2024-08-24,ADM2,Akamkpa,0.0
2024-08-24,ADM2,Akinyele,0.0
2024-08-24,ADM2,Akko,0.0
2024-08-24,ADM2,Akoko North East,0.0
2024-08-24,ADM2,Akoko North West,0.0
2024-08-24,ADM2,Akoko South East,0.0
2024-08-24,ADM2,Akoko South West,0.0
2024-08-24,ADM2,Akoko-Edo,0.0
2024-08-24,ADM2,Akpabuyo,0.0
2024-08-24,ADM2,Akuku Toru,0.0
2024-08-24,ADM2,Akure North,0.0
2024-08-24,ADM2,Akure South,0.0
2024-08-24,ADM2,Akwanga,0.0
2024-08-24,ADM2,Albasu,0.0
2024-08-24,ADM2,Aleiro,0.0
2024-08-24,ADM2,Alimosho,0.0
2024-08-24,ADM2,Alkaleri,0.0
2024-08-24,ADM2,Amuwo Odofin,0.0
2024-08-24,ADM2,Anambra East,0.0
2024-08-24,ADM2,Anambra West,0.0
2024-08-24,ADM2,Anaocha,0.0
2024-08-24,ADM2,Andoni,0.0
2024-08-24,ADM2,Aninri,0.0
2024-08-24,ADM2,Aniocha North,0.0
2024-08-24,ADM2,Aniocha South,0.0
2024-08-24,ADM2,Anka,0.0
2024-08-24,ADM2,Ankpa,0.0
2024-08-24,ADM2,Apa,0.0
2024-08-24,ADM2,Apapa,0.0
2024-08-24,ADM2,Ardo-Kola,0.0
2024-08-24,ADM2,Arewa Dandi,0.0
2024-08-24,ADM2,Argungu,0.0
2024-08-24,ADM2,Arochukwu,0.0
2024-08-24,ADM2,Asa,0.0
2024-08-24,ADM2,Asari-Toru,0.0
2024-08-24,ADM2,Askira Uba,11.7243
2024-08-24,ADM2,Atakunmosa East,0.0
2024-08-24,ADM2,Atakunmosa West,0.0
2024-08-24,ADM2,Atiba,0.0
2024-08-24,ADM2,Atisbo,0.0
2024-08-24,ADM2,Augie,0.0
2024-08-24,ADM2,Auyo,0.0
2024-08-24,ADM2,Awe,0.0
2024-08-24,ADM2,Awgu,0.0
2024-08-24,ADM2,Awka North,0.0
2024-08-24,ADM2,Awka South,0.0
2024-08-24,ADM2,Ayamelum,0.0
2024-08-24,ADM2,Ayedade,0.0
2024-08-24,ADM2,Ayedire,0.0
2024-08-24,ADM2,Babura,0.0
2024-08-24,ADM2,Badagry,0.0
2024-08-24,ADM2,Bade,0.0
2024-08-24,ADM2,Bagudu,0.0
2024-08-24,ADM2,Bagwai,0.0
2024-08-24,ADM2,Bakassi,0.0
2024-08-24,ADM2,Bakori,0.0
2024-08-24,ADM2,Bakura,0.0
2024-08-24,ADM2,Balanga,0.3699
2024-08-24,ADM2,Bali,0.0072
2024-08-24,ADM2,Bama,141.4656
2024-08-24,ADM2,Barkin Ladi,0.0
2024-08-24,ADM2,Baruten,0.0
2024-08-24,ADM2,Bassa,0.0
2024-08-24,ADM2,Batagarawa,0.0
2024-08-24,ADM2,Batsari,0.0
2024-08-24,ADM2,Bauchi,0.0
2024-08-24,ADM2,Baure,0.0
2024-08-24,ADM2,Bayo,7.966799999999999
2024-08-24,ADM2,Bebeji,0.0
2024-08-24,ADM2,Bekwarra,0.0
2024-08-24,ADM2,Bende,0.0
2024-08-24,ADM2,Biase,0.0
2024-08-24,ADM2,Bichi,0.0
2024-08-24,ADM2,Bida,0.0
2024-08-24,ADM2,Billiri,0.0
2024-08-24,ADM2,Bindawa,0.0
2024-08-24,ADM2,Binji,0.0
2024-08-24,ADM2,Biriniwa,0.0
2024-08-24,ADM2,Birnin Gwari,0.0
2024-08-24,ADM2,Birnin Kebbi,0.0
2024-08-24,ADM2,Birnin Kudu,0.0
2024-08-24,ADM2,Birnin Magaji-Kiyaw,0.0
2024-08-24,ADM2,Biu,3.7944
2024-08-24,ADM2,Bodinga,0.0
2024-08-24,ADM2,Bogoro,0.0
2024-08-24,ADM2,Boki,0.0
2024-08-24,ADM2,Bokkos,0.0
2024-08-24,ADM2,Boluwaduro,0.0
2024-08-24,ADM2,Bomadi,0.0
2024-08-24,ADM2,Bonny,0.0
2024-08-24,ADM2,Borgu,0.0
2024-08-24,ADM2,Boripe,0.0
2024-08-24,ADM2,Bosso,0.0
2024-08-24,ADM2,Brass,0.0
2024-08-24,ADM2,Buji,0.0
2024-08-24,ADM2,Bukkuyum,0.0
2024-08-24,ADM2,Bungudu,0.0
2024-08-24,ADM2,Bunkure,0.0
2024-08-24,ADM2,Bunza,0.0
2024-08-24,ADM2,Bursari,223.74
2024-08-24,ADM2,Buruku,0.0
2024-08-24,ADM2,Burutu,0.0
2024-08-24,ADM2,Bwari,0.0
2024-08-24,ADM2,Calabar Municipal,0.0
2024-08-24,ADM2,Calabar South,0.0
2024-08-24,ADM2,Chanchaga,0.0
2024-08-24,ADM2,Charanchi,0.0
2024-08-24,ADM2,Chibok,0.423
2024-08-24,ADM2,Chikun,0.0
2024-08-24,ADM2,Dala,0.0
2024-08-24,ADM2,Damaturu,0.2673
2024-08-24,ADM2,Dambam,0.0
2024-08-24,ADM2,Dambatta,0.0
2024-08-24,ADM2,Damboa,4.7016
2024-08-24,ADM2,Dan Musa,0.0
2024-08-24,ADM2,Dandi,0.0
2024-08-24,ADM2,Dandume,0.0
2024-08-24,ADM2,Dange Shuni,0.0
2024-08-24,ADM2,Danja,0.0
2024-08-24,ADM2,Darazo,0.0
2024-08-24,ADM2,Dass,0.0
2024-08-24,ADM2,Daura,0.0
2024-08-24,ADM2,Dawakin Kudu,0.0
2024-08-24,ADM2,Dawakin Tofa,0.0
2024-08-24,ADM2,Degema,0.0
2024-08-24,ADM2,Dekina,0.0
2024-08-24,ADM2,Demsa,186.28289999999998
2024-08-24,ADM2,Dikwa,447.1434
2024-08-24,ADM2,Doguwa,0.0
2024-08-24,ADM2,Doma,0.0
2024-08-24,ADM2,Donga,0.0
2024-08-24,ADM2,Dukku,0.0
2024-08-24,ADM2,Dunukofia,0.0
2024-08-24,ADM2,Dutse,0.0
2024-08-24,ADM2,Dutsi,0.0
2024-08-24,ADM2,Dutsin Ma,0.0
2024-08-24,ADM2,Eastern Obolo,0.0
2024-08-24,ADM2,Ebonyi,0.0
2024-08-24,ADM2,Edati,0.0
2024-08-24,ADM2,Ede North,0.0
2024-08-24,ADM2,Ede South,0.0
2024-08-24,ADM2,Edu,0.0
2024-08-24,ADM2,Efon,0.0
2024-08-24,ADM2,Egbeda,0.0
2024-08-24,ADM2,Egbedore,0.0
2024-08-24,ADM2,Egor,0.0
2024-08-24,ADM2,Ehime-Mbano,0.0
2024-08-24,ADM2,Ejigbo,0.0
2024-08-24,ADM2,Ekeremor,0.0
2024-08-24,ADM2,Eket,0.0
2024-08-24,ADM2,Ekiti,0.0
2024-08-24,ADM2,Ekiti East,0.0
2024-08-24,ADM2,Ekiti South-West,0.0
2024-08-24,ADM2,Ekiti West,0.0
2024-08-24,ADM2,Ekwusigo,0.0
2024-08-24,ADM2,Eleme,0.0
2024-08-24,ADM2,Emuoha,0.0
2024-08-24,ADM2,Emure,0.0
2024-08-24,ADM2,Enugu East,0.0
2024-08-24,ADM2,Enugu North,0.0
2024-08-24,ADM2,Enugu South,0.0
2024-08-24,ADM2,Epe,0.0
2024-08-24,ADM2,Esan Central,0.0
2024-08-24,ADM2,Esan North-East,0.0
2024-08-24,ADM2,Esan South-East,0.0
2024-08-24,ADM2,Esan West,0.0
2024-08-24,ADM2,Ese Odo,0.0
2024-08-24,ADM2,Esit Eket,0.0
2024-08-24,ADM2,Essien Udim,0.0
2024-08-24,ADM2,Etche,0.0
2024-08-24,ADM2,Ethiope East,0.0
2024-08-24,ADM2,Ethiope West,0.0
2024-08-24,ADM2,Eti Osa,0.0
2024-08-24,ADM2,Etim Ekpo,0.0
2024-08-24,ADM2,Etinan,0.0
2024-08-24,ADM2,Etsako Central,0.0
2024-08-24,ADM2,Etsako East,0.0
2024-08-24,ADM2,Etsako West,0.0
2024-08-24,ADM2,Etung,0.0
2024-08-24,ADM2,Ewekoro,0.0
2024-08-24,ADM2,Ezeagu,0.0
2024-08-24,ADM2,Ezinihitte,0.0
2024-08-24,ADM2,Ezza North,0.0
2024-08-24,ADM2,Ezza South,0.0
2024-08-24,ADM2,Fagge,0.0
2024-08-24,ADM2,Fakai,0.0
2024-08-24,ADM2,Faskari,0.0
2024-08-24,ADM2,Fika,0.6093
2024-08-24,ADM2,Fufore,273.024
2024-08-24,ADM2,Funakaye,0.0
2024-08-24,ADM2,Fune,2.2176
2024-08-24,ADM2,Funtua,0.0
2024-08-24,ADM2,Gabasawa,0.0
2024-08-24,ADM2,Gada,0.0
2024-08-24,ADM2,Gagarawa,0.0
2024-08-24,ADM2,Gamawa,0.0
2024-08-24,ADM2,Ganjuwa,0.0
2024-08-24,ADM2,Ganye,2.7288
2024-08-24,ADM2,Garki,0.0
2024-08-24,ADM2,Garko,0.0
2024-08-24,ADM2,Garun Malam,0.0
2024-08-24,ADM2,Gashaka,1.2024000000000001
2024-08-24,ADM2,Gassol,0.0
2024-08-24,ADM2,Gaya,0.0
2024-08-24,ADM2,Gbako,0.0
2024-08-24,ADM2,Gboko,0.0
2024-08-24,ADM2,Gbonyin,0.0
2024-08-24,ADM2,Geidam,141.6762
2024-08-24,ADM2,Gezawa,0.0
2024-08-24,ADM2,Giade,0.0
2024-08-24,ADM2,Girei,143.4222
2024-08-24,ADM2,Giwa,0.0
2024-08-24,ADM2,Gokana,0.0
2024-08-24,ADM2,Gombe,0.0
2024-08-24,ADM2,Gombi,3.501
2024-08-24,ADM2,Goronyo,0.0
2024-08-24,ADM2,Gubio,0.1647
2024-08-24,ADM2,Gudu,0.0
2024-08-24,ADM2,Gujba,3.7655999999999996
2024-08-24,ADM2,Gulani,5.985
2024-08-24,ADM2,Guma,0.0
2024-08-24,ADM2,Gumel,0.0
2024-08-24,ADM2,Gummi,0.0
2024-08-24,ADM2,Gurara,0.0
2024-08-24,ADM2,Guri,0.0
2024-08-24,ADM2,Gusau,0.0
2024-08-24,ADM2,Guyuk,73.9719
2024-08-24,ADM2,Guzamala,8.386199999999999
2024-08-24,ADM2,Gwadabawa,0.0
2024-08-24,ADM2,Gwagwalada,0.0
2024-08-24,ADM2,Gwale,0.0
2024-08-24,ADM2,Gwandu,0.0
2024-08-24,ADM2,Gwaram,0.0
2024-08-24,ADM2,Gwarzo,0.0
2024-08-24,ADM2,Gwer East,0.0
2024-08-24,ADM2,Gwer West,0.0
2024-08-24,ADM2,Gwiwa,0.0
2024-08-24,ADM2,Gwoza,18.8037
2024-08-24,ADM2,Hadejia,0.0
2024-08-24,ADM2,Hawul,7.3395
2024-08-24,ADM2,Hong,1.2024
2024-08-24,ADM2,Ibadan North,0.0
2024-08-24,ADM2,Ibadan North East,0.0
2024-08-24,ADM2,Ibadan North West,0.0
2024-08-24,ADM2,Ibadan South East,0.0
2024-08-24,ADM2,Ibadan South West,0.0
2024-08-24,ADM2,Ibaji,0.0
2024-08-24,ADM2,Ibarapa Central,0.0
2024-08-24,ADM2,Ibarapa East,0.0
2024-08-24,ADM2,Ibarapa North,0.0
2024-08-24,ADM2,Ibeju Lekki,0.0
2024-08-24,ADM2,Ibeno,0.0
2024-08-24,ADM2,Ibesikpo Asutan,0.0
2024-08-24,ADM2,Ibi,0.0
2024-08-24,ADM2,Ibiono Ibom,0.0
2024-08-24,ADM2,Idah,0.0
2024-08-24,ADM2,Idanre,0.0
2024-08-24,ADM2,Ideato North,0.0
2024-08-24,ADM2,Ideato South,0.0
2024-08-24,ADM2,Idemili North,0.0
2024-08-24,ADM2,Idemili South,0.0
2024-08-24,ADM2,Ido,0.0
2024-08-24,ADM2,Ido-Osi,0.0
2024-08-24,ADM2,Ifako/Ijaye,0.0
2024-08-24,ADM2,Ife Central,0.0
2024-08-24,ADM2,Ife East,0.0
2024-08-24,ADM2,Ife North,0.0
2024-08-24,ADM2,Ife South,0.0
2024-08-24,ADM2,Ifedayo,0.0
2024-08-24,ADM2,Ifedore,0.0
2024-08-24,ADM2,Ifelodun,0.0
2024-08-24,ADM2,Ifo,0.0
2024-08-24,ADM2,Igabi,0.0
2024-08-24,ADM2,Igalamela-Odolu,0.0
2024-08-24,ADM2,Igbo-Etiti,0.0
2024-08-24,ADM2,Igbo-Eze North,0.0
2024-08-24,ADM2,Igbo-Eze-South,0.0
2024-08-24,ADM2,Iguegben,0.0
2024-08-24,ADM2,Ihiala,0.0
2024-08-24,ADM2,Ihitte/Uboma,0.0
2024-08-24,ADM2,Ijebu East,0.0
2024-08-24,ADM2,Ijebu North,0.0
2024-08-24,ADM2,Ijebu North East,0.0
2024-08-24,ADM2,Ijebu Ode,0.0
2024-08-24,ADM2,Ijero,0.0
2024-08-24,ADM2,Ijumu,0.0
2024-08-24,ADM2,Ika,0.0
2024-08-24,ADM2,Ika North East,0.0
2024-08-24,ADM2,Ika South,0.0
2024-08-24,ADM2,Ikara,0.0
2024-08-24,ADM2,Ikeduru,0.0
2024-08-24,ADM2,Ikeja,0.0
2024-08-24,ADM2,Ikenne,0.0
2024-08-24,ADM2,Ikere,0.0
2024-08-24,ADM2,Ikole,0.0
2024-08-24,ADM2,Ikom,0.0
2024-08-24,ADM2,Ikono,0.0
2024-08-24,ADM2,Ikorodu,0.0
2024-08-24,ADM2,Ikot Abasi,0.0
2024-08-24,ADM2,Ikot Ekpene,0.0
2024-08-24,ADM2,Ikpoba-Okha,0.0
2024-08-24,ADM2,Ikwerre,0.0
2024-08-24,ADM2,Ikwo,0.0
2024-08-24,ADM2,Ikwuano,0.0
2024-08-24,ADM2,Ila,0.0
2024-08-24,ADM2,Ilaje,0.0
2024-08-24,ADM2,Ile Oluji/Okeigbo,0.0
2024-08-24,ADM2,Ilejemeje,0.0
2024-08-24,ADM2,Ilesha East,0.0
2024-08-24,ADM2,Ilesha West,0.0
2024-08-24,ADM2,Illela,0.0
2024-08-24,ADM2,Ilorin East,0.0
2024-08-24,ADM2,Ilorin South,0.0
2024-08-24,ADM2,Ilorin West,0.0
2024-08-24,ADM2,Imeko Afon,0.0
2024-08-24,ADM2,Ingawa,0.0
2024-08-24,ADM2,Ini,0.0
2024-08-24,ADM2,Ipokia,0.0
2024-08-24,ADM2,Irele,0.0
2024-08-24,ADM2,Irepo,0.0
2024-08-24,ADM2,Irepodun,0.0
2024-08-24,ADM2,Irepodun/Ifelodun,0.0
2024-08-24,ADM2,Irewole,0.0
2024-08-24,ADM2,Isa,0.0
2024-08-24,ADM2,Ise/Orun,0.0
2024-08-24,ADM2,Iseyin,0.0
2024-08-24,ADM2,Ishielu,0.0
2024-08-24,ADM2,Isi-Uzo,0.0
2024-08-24,ADM2,Isiala Mbano,0.0
2024-08-24,ADM2,Isiala-Ngwa North,0.0
2024-08-24,ADM2,Isiala-Ngwa South,0.0
2024-08-24,ADM2,Isin,0.0
2024-08-24,ADM2,Isokan,0.0
2024-08-24,ADM2,Isoko North,0.0
2024-08-24,ADM2,Isoko South,0.0
2024-08-24,ADM2,Isu,0.0
2024-08-24,ADM2,Isuikwuato,0.0
2024-08-24,ADM2,Itas/Gadau,0.0
2024-08-24,ADM2,Itesiwaju,0.0
2024-08-24,ADM2,Itu,0.0
2024-08-24,ADM2,Ivo,0.0
2024-08-24,ADM2,Iwajowa,0.0
2024-08-24,ADM2,Iwo,0.0
2024-08-24,ADM2,Izzi,0.0
2024-08-24,ADM2,Jaba,0.0
2024-08-24,ADM2,Jada,73.9134
2024-08-24,ADM2,Jahun,0.0
2024-08-24,ADM2,Jakusko,0.0
2024-08-24,ADM2,Jalingo,0.0
2024-08-24,ADM2,Jama'Are,0.0
2024-08-24,ADM2,Jega,0.0
2024-08-24,ADM2,Jema'A,0.0
2024-08-24,ADM2,Jere,197.5455
2024-08-24,ADM2,Jibia,0.0
2024-08-24,ADM2,Jos East,0.0
2024-08-24,ADM2,Jos North,0.0
2024-08-24,ADM2,Jos South,0.0
2024-08-24,ADM2,Kabba/Bunu,0.0
2024-08-24,ADM2,Kabo,0.0
2024-08-24,ADM2,Kachia,0.0
2024-08-24,ADM2,Kaduna North,0.0
2024-08-24,ADM2,Kaduna South,0.0
2024-08-24,ADM2,Kafin Hausa,0.0
2024-08-24,ADM2,Kafur,0.0
2024-08-24,ADM2,Kaga,0.4356
2024-08-24,ADM2,Kagarko,0.0
2024-08-24,ADM2,Kaiama,0.0
2024-08-24,ADM2,Kaita,0.0
2024-08-24,ADM2,Kajola,0.0
2024-08-24,ADM2,Kajuru,0.0
2024-08-24,ADM2,Kala Balge,1524.5847
2024-08-24,ADM2,Kalgo,0.0
2024-08-24,ADM2,Kaltungo,0.0
2024-08-24,ADM2,Kanam,0.0
2024-08-24,ADM2,Kankara,0.0
2024-08-24,ADM2,Kanke,0.0
2024-08-24,ADM2,Kankia,0.0
2024-08-24,ADM2,Kano Municipal,0.0
2024-08-24,ADM2,Karasuwa,0.8667
2024-08-24,ADM2,Karaye,0.0
2024-08-24,ADM2,Karim Lamido,0.0
2024-08-24,ADM2,Karu,0.0
2024-08-24,ADM2,Katagum,0.0
2024-08-24,ADM2,Katcha,0.0
2024-08-24,ADM2,Katsina,0.0
2024-08-24,ADM2,Katsina-Ala,0.0
2024-08-24,ADM2,Kaugama,0.0
2024-08-24,ADM2,Kaura,0.0
2024-08-24,ADM2,Kaura Namoda,0.0
2024-08-24,ADM2,Kauru,0.0
2024-08-24,ADM2,Kazaure,0.0
2024-08-24,ADM2,Keana,0.0
2024-08-24,ADM2,Kebbe,0.0
2024-08-24,ADM2,Keffi,0.0
2024-08-24,ADM2,Khana,0.0
2024-08-24,ADM2,Kibiya,0.0
2024-08-24,ADM2,Kirfi,0.0
2024-08-24,ADM2,Kiri Kasama,0.0
2024-08-24,ADM2,Kiru,0.0
2024-08-24,ADM2,Kiyawa,0.0
2024-08-24,ADM2,Kogi,0.0
2024-08-24,ADM2,Koko-Besse,0.0
2024-08-24,ADM2,Kokona,0.0
2024-08-24,ADM2,Kolokuma/Opokuma,0.0
2024-08-24,ADM2,Konduga,289.1574
2024-08-24,ADM2,Konshisha,0.0
2024-08-24,ADM2,Kontagora,0.0
2024-08-24,ADM2,Kosofe,0.0
2024-08-24,ADM2,Kubau,0.0
2024-08-24,ADM2,Kudan,0.0
2024-08-24,ADM2,Kuje,0.0
2024-08-24,ADM2,Kukawa,278.7489
2024-08-24,ADM2,Kumbotso,0.0
2024-08-24,ADM2,Kunchi,0.0
2024-08-24,ADM2,Kura,0.0
2024-08-24,ADM2,Kurfi,0.0
2024-08-24,ADM2,Kurmi,0.0
2024-08-24,ADM2,Kusada,0.0
2024-08-24,ADM2,Kwali,0.0
2024-08-24,ADM2,Kwami,0.0
2024-08-24,ADM2,Kwande,0.0
2024-08-24,ADM2,Kware,0.0
2024-08-24,ADM2,Kwaya Kusar,0.18
2024-08-24,ADM2,Lafia,0.0
2024-08-24,ADM2,Lagelu,0.0
2024-08-24,ADM2,Lagos Island,0.0
2024-08-24,ADM2,Lagos Mainland,0.0
2024-08-24,ADM2,Lamurde,52.0659
2024-08-24,ADM2,Langtang North,0.0
2024-08-24,ADM2,Langtang South,0.0
2024-08-24,ADM2,Lapai,0.0
2024-08-24,ADM2,Lau,0.0
2024-08-24,ADM2,Lavun,0.0
2024-08-24,ADM2,Lere,0.0
2024-08-24,ADM2,Logo,0.0
2024-08-24,ADM2,Lokoja,0.0
2024-08-24,ADM2,Machina,0.0
2024-08-24,ADM2,Madagali,5.319
2024-08-24,ADM2,Madobi,0.0
2024-08-24,ADM2,Mafa,535.4883
2024-08-24,ADM2,Magama,0.0
2024-08-24,ADM2,Magumeri,5.1678
2024-08-24,ADM2,Mai'Adua,0.0
2024-08-24,ADM2,Maiduguri,0.4491
2024-08-24,ADM2,Maigatari,0.0
