dataset_folder,year,filepath,tile,datetime_utc,band,size_bytes
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B04_DIAG.tif,31NFG,20240827T052217Z,B04,175481
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B01_WTR.tif,31NFG,20240901T053039Z,B01,202061
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B02_BWTR.tif,31NFG,20240901T053039Z,B02,196030
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B03_CONF.tif,31NFG,20240901T053039Z,B03,337429
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B04_DIAG.tif,31NFG,20240901T053039Z,B04,681704
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B01_WTR.tif,31NFG,20240901T175415Z,B01,213240
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B02_BWTR.tif,31NFG,20240901T175415Z,B02,205304
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B03_CONF.tif,31NFG,20240901T175415Z,B03,343652
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B04_DIAG.tif,31NFG,20240901T175415Z,B04,957082
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240825T180211Z_20251107T085246Z_S1A_30_v1.0_B01_WTR.tif,31NFH,20240825T180211Z,B01,246424
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240825T180211Z_20251107T085246Z_S1A_30_v1.0_B02_BWTR.tif,31NFH,20240825T180211Z,B02,235889
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240825T180211Z_20251107T085246Z_S1A_30_v1.0_B03_CONF.tif,31NFH,20240825T180211Z,B03,867756
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240825T180211Z_20251107T085246Z_S1A_30_v1.0_B04_DIAG.tif,31NFH,20240825T180211Z,B04,3619767
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B01_WTR.tif,31NFH,20240901T053039Z,B01,389294
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B02_BWTR.tif,31NFH,20240901T053039Z,B02,378838
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B03_CONF.tif,31NFH,20240901T053039Z,B03,1327745
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B04_DIAG.tif,31NFH,20240901T053039Z,B04,4300220
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B01_WTR.tif,31NFH,20240901T175415Z,B01,279089
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B02_BWTR.tif,31NFH,20240901T175415Z,B02,274995
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B03_CONF.tif,31NFH,20240901T175415Z,B03,1452057
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B04_DIAG.tif,31NFH,20240901T175415Z,B04,5509183
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240825T180236Z_20251107T011542Z_S1A_30_v1.0_B01_WTR.tif,31NFJ,20240825T180236Z,B01,79659
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240825T180236Z_20251107T011542Z_S1A_30_v1.0_B02_BWTR.tif,31NFJ,20240825T180236Z,B02,79401
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240825T180236Z_20251107T011542Z_S1A_30_v1.0_B03_CONF.tif,31NFJ,20240825T180236Z,B03,496954
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240825T180236Z_20251107T011542Z_S1A_30_v1.0_B04_DIAG.tif,31NFJ,20240825T180236Z,B04,2974639
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B01_WTR.tif,31NFJ,20240901T175427Z,B01,61715
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B02_BWTR.tif,31NFJ,20240901T175427Z,B02,61543
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B03_CONF.tif,31NFJ,20240901T175427Z,B03,1598613
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B04_DIAG.tif,31NFJ,20240901T175427Z,B04,7259417
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B01_WTR.tif,31NFJ,20240901T175444Z,B01,61712
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B02_BWTR.tif,31NFJ,20240901T175444Z,B02,61532
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B03_CONF.tif,31NFJ,20240901T175444Z,B03,1598739
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NFJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B04_DIAG.tif,31NFJ,20240901T175444Z,B04,7259323
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B01_WTR.tif,31NGE,20240825T180152Z,B01,90820
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B02_BWTR.tif,31NGE,20240825T180152Z,B02,90828
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B03_CONF.tif,31NGE,20240825T180152Z,B03,90887
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B04_DIAG.tif,31NGE,20240825T180152Z,B04,83127
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B01_WTR.tif,31NGE,20240827T052222Z,B01,96989
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B02_BWTR.tif,31NGE,20240827T052222Z,B02,96331
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B03_CONF.tif,31NGE,20240827T052222Z,B03,105602
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B04_DIAG.tif,31NGE,20240827T052222Z,B04,1231726
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B01_WTR.tif,31NGE,20240901T053045Z,B01,88418
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B02_BWTR.tif,31NGE,20240901T053045Z,B02,88426
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B03_CONF.tif,31NGE,20240901T053045Z,B03,89284
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B04_DIAG.tif,31NGE,20240901T053045Z,B04,82072
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B01_WTR.tif,31NGE,20240901T175348Z,B01,98490
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B02_BWTR.tif,31NGE,20240901T175348Z,B02,97686
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B03_CONF.tif,31NGE,20240901T175348Z,B03,103911
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B04_DIAG.tif,31NGE,20240901T175348Z,B04,1198739
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B01_WTR.tif,31NGF,20240825T180152Z,B01,88835
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B02_BWTR.tif,31NGF,20240825T180152Z,B02,88843
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B03_CONF.tif,31NGF,20240825T180152Z,B03,88833
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240825T180152Z_20251107T161647Z_S1A_30_v1.0_B04_DIAG.tif,31NGF,20240825T180152Z,B04,81116
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B01_WTR.tif,31NGF,20240827T052222Z,B01,632428
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B02_BWTR.tif,31NGF,20240827T052222Z,B02,600408
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B03_CONF.tif,31NGF,20240827T052222Z,B03,988518
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B04_DIAG.tif,31NGF,20240827T052222Z,B04,5736347
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B01_WTR.tif,31NGF,20240901T053045Z,B01,90048
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B02_BWTR.tif,31NGF,20240901T053045Z,B02,90056
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B03_CONF.tif,31NGF,20240901T053045Z,B03,93768
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T053045Z_20251107T080015Z_S1A_30_v1.0_B04_DIAG.tif,31NGF,20240901T053045Z,B04,87820
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B01_WTR.tif,31NGF,20240901T175348Z,B01,745440
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B02_BWTR.tif,31NGF,20240901T175348Z,B02,703862
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B03_CONF.tif,31NGF,20240901T175348Z,B03,999131
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B04_DIAG.tif,31NGF,20240901T175348Z,B04,2812689
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B01_WTR.tif,31NGG,20240827T052217Z,B01,988229
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B02_BWTR.tif,31NGG,20240827T052217Z,B02,929540
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B03_CONF.tif,31NGG,20240827T052217Z,B03,1825038
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B04_DIAG.tif,31NGG,20240827T052217Z,B04,5819855
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B01_WTR.tif,31NGG,20240901T053039Z,B01,428749
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B02_BWTR.tif,31NGG,20240901T053039Z,B02,420146
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B03_CONF.tif,31NGG,20240901T053039Z,B03,747676
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B04_DIAG.tif,31NGG,20240901T053039Z,B04,1784143
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B01_WTR.tif,31NGG,20240901T175415Z,B01,1308260
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B02_BWTR.tif,31NGG,20240901T175415Z,B02,1227367
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B03_CONF.tif,31NGG,20240901T175415Z,B03,2331344
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGG_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B04_DIAG.tif,31NGG,20240901T175415Z,B04,6091905
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B01_WTR.tif,31NGH,20240827T052217Z,B01,129961
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B02_BWTR.tif,31NGH,20240827T052217Z,B02,129879
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B03_CONF.tif,31NGH,20240827T052217Z,B03,595632
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B04_DIAG.tif,31NGH,20240827T052217Z,B04,2805841
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B01_WTR.tif,31NGH,20240901T053039Z,B01,204296
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B02_BWTR.tif,31NGH,20240901T053039Z,B02,203051
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B03_CONF.tif,31NGH,20240901T053039Z,B03,717899
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T053039Z_20251107T055723Z_S1A_30_v1.0_B04_DIAG.tif,31NGH,20240901T053039Z,B04,2366407
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B01_WTR.tif,31NGH,20240901T175415Z,B01,182148
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B02_BWTR.tif,31NGH,20240901T175415Z,B02,180436
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B03_CONF.tif,31NGH,20240901T175415Z,B03,1419997
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGH_20240901T175415Z_20251107T062953Z_S1A_30_v1.0_B04_DIAG.tif,31NGH,20240901T175415Z,B04,7957613
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B01_WTR.tif,31NGJ,20240901T175427Z,B01,53463
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B02_BWTR.tif,31NGJ,20240901T175427Z,B02,52938
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B03_CONF.tif,31NGJ,20240901T175427Z,B03,1188304
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175427Z_20251107T173514Z_S1A_30_v1.0_B04_DIAG.tif,31NGJ,20240901T175427Z,B04,7839223
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B01_WTR.tif,31NGJ,20240901T175444Z,B01,53448
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B02_BWTR.tif,31NGJ,20240901T175444Z,B02,52924
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B03_CONF.tif,31NGJ,20240901T175444Z,B03,1190841
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NGJ_20240901T175444Z_20251107T175445Z_S1A_30_v1.0_B04_DIAG.tif,31NGJ,20240901T175444Z,B04,7839229
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240822T051433Z_20251107T054754Z_S1A_30_v1.0_B01_WTR.tif,31NHE,20240822T051433Z,B01,90438
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240822T051433Z_20251107T054754Z_S1A_30_v1.0_B02_BWTR.tif,31NHE,20240822T051433Z,B02,90436
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240822T051433Z_20251107T054754Z_S1A_30_v1.0_B03_CONF.tif,31NHE,20240822T051433Z,B03,105511
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240822T051433Z_20251107T054754Z_S1A_30_v1.0_B04_DIAG.tif,31NHE,20240822T051433Z,B04,614886
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B01_WTR.tif,31NHE,20240827T052222Z,B01,510516
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B02_BWTR.tif,31NHE,20240827T052222Z,B02,475168
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B03_CONF.tif,31NHE,20240827T052222Z,B03,609902
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B04_DIAG.tif,31NHE,20240827T052222Z,B04,2131303
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B01_WTR.tif,31NHE,20240901T175348Z,B01,521178
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B02_BWTR.tif,31NHE,20240901T175348Z,B02,478759
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B03_CONF.tif,31NHE,20240901T175348Z,B03,622524
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B04_DIAG.tif,31NHE,20240901T175348Z,B04,1726925
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240903T051424Z_20251107T022935Z_S1A_30_v1.0_B01_WTR.tif,31NHE,20240903T051424Z,B01,90422
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240903T051424Z_20251107T022935Z_S1A_30_v1.0_B02_BWTR.tif,31NHE,20240903T051424Z,B02,90427
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240903T051424Z_20251107T022935Z_S1A_30_v1.0_B03_CONF.tif,31NHE,20240903T051424Z,B03,114558
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHE_20240903T051424Z_20251107T022935Z_S1A_30_v1.0_B04_DIAG.tif,31NHE,20240903T051424Z,B04,717850
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B01_WTR.tif,31NHF,20240827T052222Z,B01,1383377
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B02_BWTR.tif,31NHF,20240827T052222Z,B02,1315773
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B03_CONF.tif,31NHF,20240827T052222Z,B03,2808247
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T052222Z_20251107T075116Z_S1A_30_v1.0_B04_DIAG.tif,31NHF,20240827T052222Z,B04,8139441
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T174504Z_20251107T033213Z_S1A_30_v1.0_B01_WTR.tif,31NHF,20240827T174504Z,B01,162493
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T174504Z_20251107T033213Z_S1A_30_v1.0_B02_BWTR.tif,31NHF,20240827T174504Z,B02,160364
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T174504Z_20251107T033213Z_S1A_30_v1.0_B03_CONF.tif,31NHF,20240827T174504Z,B03,357336
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240827T174504Z_20251107T033213Z_S1A_30_v1.0_B04_DIAG.tif,31NHF,20240827T174504Z,B04,756086
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B01_WTR.tif,31NHF,20240901T175348Z,B01,1565902
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B02_BWTR.tif,31NHF,20240901T175348Z,B02,1479438
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B03_CONF.tif,31NHF,20240901T175348Z,B03,3034090
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHF_20240901T175348Z_20251107T134923Z_S1A_30_v1.0_B04_DIAG.tif,31NHF,20240901T175348Z,B04,8185953
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B01_WTR.tif,31NHG,20240827T052217Z,B01,369415
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B02_BWTR.tif,31NHG,20240827T052217Z,B02,358677
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B03_CONF.tif,31NHG,20240827T052217Z,B03,1928544
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T052217Z_20251107T013659Z_S1A_30_v1.0_B04_DIAG.tif,31NHG,20240827T052217Z,B04,7376782
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T174602Z_20251107T033623Z_S1A_30_v1.0_B01_WTR.tif,31NHG,20240827T174602Z,B01,175108
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T31NHG_20240827T174602Z_20251107T033623Z_S1A_30_v1.0_B02_BWTR.tif,31NHG,20240827T174602Z,B02,169860
