;State;month;SPI_Cum1;SPI_Cum3;SPI_Cum6;year
1015;Ebonyi;7;0.119499997934327;-0.841500014066696;-1.32399998605251;2025
1016;Ebonyi;8;-1.82824996113777;-1.27200001478195;-2.27375000715256;2025
1017;Ebonyi;9;-0.380750003270805;-1.24375000596046;-2.03374996781349;2025
1018;Ebonyi;10;-0.842250004410744;-2.11325001716614;-1.92625001072884;2025
1019;Ebonyi;11;-0.259249999187887;-0.963500011712313;-1.52499997615814;2025
1020;Ebonyi;12;1.2490000128746;-0.56199999153614;-1.22525002062321;2025
1021;Edo;1;-0.144000004976988;-2.44549995660782;-3.27950000762939;2025
1022;Edo;2;0.53949998319149;-0.24100000411272;-2.76399993896484;2025
1023;Edo;3;-0.411999970674515;-0.333500012755394;-2.0184999704361;2025
1024;Edo;4;-0.809500008821487;-0.733999982476234;-1.45949995517731;2025
1025;Edo;5;-1.93650007247925;-1.94800007343292;-1.88800007104874;2025
1026;Edo;6;-1.56449997425079;-2.53949999809265;-2.59150004386902;2025
1027;Edo;7;0.284499995410442;-1.36800003051758;-1.54150003194809;2025
1028;Edo;8;-2.01549994945526;-1.34399998188019;-2.33400005102158;2025
1029;Edo;9;-1.21399998664856;-1.4254999756813;-2.56299996376038;2025
1030;Edo;10;-1.55749997496605;-2.59400004148483;-2.68499994277954;2025
1031;Edo;11;0.292499992996454;-1.79150003194809;-2.0120000243187;2025
1032;Edo;12;1.21750003099442;-0.776000009849668;-1.49500000476837;2025
1033;Ekiti;1;-0.252999991178513;-2.00500011444092;-1.42400002479553;2025
1034;Ekiti;2;0.804000020027161;0.223000004887581;-0.319999992847443;2025
1035;Ekiti;3;0.624000012874603;0.643999993801117;0.483000010251999;2025
1036;Ekiti;4;-1.60099995136261;-0.368999987840652;-0.944999992847443;2025
1037;Ekiti;5;-2.26900005340576;-1.81200003623962;-1.61300003528595;2025
1038;Ekiti;6;-1.75499999523163;-3.24699997901917;-2.52600002288818;2025
1039;Ekiti;7;-0.0509999990463257;-2.20000004768372;-1.99100005626678;2025
1040;Ekiti;8;-1.63999998569489;-1.54100000858307;-2.5460000038147;2025
1041;Ekiti;9;-1.53299999237061;-1.54200005531311;-3.61500000953674;2025
1042;Ekiti;10;-0.361000001430511;-2.30900001525879;-2.89000010490417;2025
1043;Ekiti;11;0.108999997377396;-1.45500004291534;-2.01500010490417;2025
1044;Ekiti;12;1.09099996089935;0.00400000018998981;-1.36800003051758;2025
1045;Enugu;1;0.26800000667572;-2.39299988746643;-3.44400000572205;2025
1046;Enugu;2;-0.683000028133392;-1.07599997520447;-2.43099999427795;2025
1047;Enugu;3;-1.13399994373322;-1.83800005912781;-2.52800011634827;2025
1048;Enugu;4;-0.572000026702881;-1.57000005245209;-2.36899995803833;2025
1049;Enugu;5;-1.81700003147125;-1.83599996566772;-2.03299999237061;2025
1050;Enugu;6;-1.11199998855591;-2.05399990081787;-2.58400011062622;2025
1051;Enugu;7;0.223000004887581;-1.26600003242493;-1.71599996089935;2025
1052;Enugu;8;-1.83299994468689;-1.42400002479553;-2.61700010299683;2025
1053;Enugu;9;-0.578000009059906;-1.36199998855591;-2.51699995994568;2025
1054;Enugu;10;-1.625;-2.61100006103516;-2.53200006484985;2025
1055;Enugu;11;-0.569999992847443;-1.65600001811981;-2.00399994850159;2025
1056;Enugu;12;1.32000005245209;-1.43299996852875;-1.65400004386902;2025
1057;Abuja;1;-0.705500021576881;-1.70700001716614;-1.56549999117851;2025
1058;Abuja;2;2.13424995541573;1.130750015378;-0.919750019907951;2025
1059;Abuja;3;-0.184499999508262;0.489499985706061;-0.285500006750226;2025
1060;Abuja;4;-0.412250000983477;-0.142500005662441;-0.428749985992908;2025
1061;Abuja;5;-1.39675000309944;-1.25349999964237;-1.01624998450279;2025
1062;Abuja;6;-2.27300003170967;-2.18349999189377;-2.04850000143051;2025
1063;Abuja;7;-2.37800005078316;-4.03050005435944;-3.54524993896484;2025
1064;Abuja;8;-3.01824998855591;-4.49375009536743;-4.73550003767014;2025
1065;Abuja;9;-0.658250004053116;-3.66100007295609;-4.87849998474121;2025
1066;Abuja;10;-0.485000006854534;-2.53924998641014;-4.8510000705719;2025
1067;Abuja;11;0.111500024795532;-0.869749993085861;-4.28775000572205;2025
1068;Abuja;12;0.418750006705523;-0.505249999463558;-3.45300006866455;2025
1069;Gombe;1;NA;0.153999999165535;-0.829999983310699;2025
1070;Gombe;2;NA;0.0410000011324883;-0.474999994039536;2025
1071;Gombe;3;-1.11099994182587;-0.763999998569489;-0.458000004291534;2025
1072;Gombe;4;-0.582000017166138;-0.76800000667572;-0.740000009536743;2025
1073;Gombe;5;-0.0230000000447035;-0.310999989509583;-0.32600000500679;2025
1074;Gombe;6;-0.358000010251999;-0.572000026702881;-0.628000020980835;2025
1075;Gombe;7;2.35500001907349;1.25899994373322;1.08200001716614;2025
1076;Gombe;8;-0.723999977111816;0.492000013589859;0.328000009059906;2025
1077;Gombe;9;0.202999994158745;0.679000020027161;0.345999985933304;2025
1078;Gombe;10;0.908999979496002;-0.266999989748001;0.564000010490417;2025
1079;Gombe;11;-0.430999994277954;0.519999980926514;0.598999977111816;2025
1080;Gombe;12;0.312999993562698;0.906000018119812;0.824999988079071;2025
1081;Imo;1;-0.341000005602837;-3.83300006389618;-3.87449991703033;2025
1082;Imo;2;-0.344500005245209;-1.57749998569489;-3.19500005245209;2025
1083;Imo;3;-3.07300007343292;-2.81499993801117;-3.57550001144409;2025
1084;Imo;4;-0.251499995589256;-1.92050004005432;-3.21700000762939;2025
1085;Imo;5;-1.74999994039536;-2.30650007724762;-2.74349999427795;2025
1086;Imo;6;-0.910500019788742;-1.82799994945526;-2.86199998855591;2025
1087;Imo;7;0.143999993335456;-1.02500003576279;-1.67850005626678;2025
1088;Imo;8;-2.13650000095367;-1.38800001144409;-2.54549992084503;2025
1089;Imo;9;-0.627499997615814;-1.40549999475479;-2.32949995994568;2025
1090;Imo;10;-1.25150001049042;-2.60300004482269;-2.41750001907349;2025
