Unique Household ID,ISO3 country code,Urban/Rural Classification,LGA,State,Zone,Household size (number of individuals),adult-equivalent household size,Mean household dietary Energy Requirement (kcal/day) per capita,"FAO minimum dietary energy requirement, PC all population","Quintile, defined by tot. HH PC Exp.",Household Weight,Total expenditure (NGN/d) per PC (income proxy) in survey period,Total food expenditure (NGN/d) per PC (income proxy) in survey period,Income quintile across total household population (weighted),Food poverty line,PC Value (NGN/day),PC Quant (g/day - with edible),PC Kcals / day,AE Kcals / day,Latent PC Value (NGN/day),PC Value (NGN/day) - INCOME effect,PC Quant (g/day - with edible) - INCOME effect,PC Kcals / day - INCOME effect,PC Value (NGN/day) - OWN-PRICE effect,PC Quant (g/day - with edible) - OWN-PRICE effect,PC Kcals / day - OWN-PRICE effect,PC Value (NGN/day) - COMBINED-PRICE effect,PC Quant (g/day - with edible) - COMBINED-PRICE effect,PC Kcals / day - COMBINED-PRICE effect,PC Value (NGN/day) - TOTAL effect,PC Quant (g/day - with edible) - TOTAL effect,PC Kcals / day - TOTAL effect,HH Food Poor-Baseline,HH Food Poor - INCOME EFFECT,HH Food Poor - OWN-PRICE EFFECT,HH Food Poor - COMBINED-PRICE EFFECT,HH Food Poor - TOTAL EFFECT,HH Kcal-inad-Baseline,HH Kcal-inad - INCOME EFFECT,HH Kcal-inad - OWN-PRICE EFFECT,HH Kcal-inad - COMBINED-PRICE EFFECT,HH Kcal-inad - TOTAL EFFECT,HH Hungry-Baseline,HH Hungry - INCOME EFFECT,HH Hungry - OWN-PRICE EFFECT,HH Hungry - COMBINED-PRICE EFFECT,HH Hungry - TOTAL EFFECT,Pop. Weight,Unnamed: 50,Total Ind Pop.,Total HH Pop.
1104177,NGA,rural,1104. EBONYI,11. Ebonyi,4. South East,2,2.1310373867950503,5327.593466987625,1713,2,518.2983320966304,300.7677001953125,182.586669921875,2,208.7545166015625,194.54951626062393,1110.3799854224699,1761.894897699356,1653.5560970306396,191.46134811639786,194.54951626062393,1110.3799854224699,1761.894897699356,194.54951626062393,1110.3799854224699,1761.894897699356,194.54951626062393,1110.3799854224699,1761.894897699356,194.54951626062393,1110.3799854224699,1761.894897699356,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1036.5966641932607,,,
1104623,NGA,rural,1104. EBONYI,11. Ebonyi,4. South East,6,4.345885884755581,10864.714711888953,1713,1,929.047087517998,268.1826171875,205.25856018066406,1,217.0454559326172,148.67172381281853,673.663048006465,1239.5296891331673,1711.3145997524261,144.13394051790237,148.67172381281853,673.663048006465,1239.5296891331673,148.67172381281853,673.663048006465,1239.5296891331673,148.67172381281853,673.663048006465,1239.5296891331673,148.67172381281853,673.663048006465,1239.5296891331673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5574.282525107988,,,
1105188,NGA,rural,1105. EZZA NORTH,11. Ebonyi,4. South East,3,2.600023797642467,6500.059494106168,1713,1,1179.7416289242512,245.64016723632812,135.8074188232422,1,207.11021423339844,117.70084875822067,664.1829614388034,1733.634509086609,2000.329218864441,114.17243681102991,117.70084875822067,664.1829614388034,1733.634509086609,117.70084875822067,664.1829614388034,1733.634509086609,117.70084875822067,664.1829614388034,1733.634509086609,117.70084875822067,664.1829614388034,1733.634509086609,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3539.224886772754,,,
1105190,NGA,rural,1105. EZZA NORTH,11. Ebonyi,4. South East,5,3.5284262254964647,8821.065563741162,1713,1,1179.7416289242512,214.93385314941406,83.70814514160156,1,207.11021423339844,59.071596533060074,323.0927792406313,835.0549817085266,1183.3249778747559,58.8019842505455,59.071596533060074,323.0927792406313,835.0549817085267,59.071596533060074,323.0927792406313,835.0549817085267,59.071596533060074,323.0927792406313,835.0549817085267,59.071596533060074,323.0927792406313,835.0549817085267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5898.708144621256,,,
1106063,NGA,rural,1106. EZZA SOUTH,11. Ebonyi,4. South East,6,5.710042587219942,14275.106468049857,1713,1,1633.5042326399016,219.2840576171875,125.12545013427734,1,219.2766876220703,119.07860147953033,457.6046280855336,1190.4346531629562,1250.885234594345,114.70959156006575,119.07860147953033,457.6046280855336,1190.4346531629562,119.07860147953033,457.6046280855336,1190.4346531629562,119.07860147953033,457.6046280855336,1190.4346531629562,119.07860147953033,457.6046280855336,1190.4346531629562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9801.02539583941,,,
1106348,NGA,rural,1106. EZZA SOUTH,11. Ebonyi,4. South East,3,2.857128465253285,7142.821163133212,1713,1,904.4686625916,268.74822998046875,150.61184692382812,1,208.7545166015625,143.4391497373581,992.4095407747906,1469.2456340789795,1542.7157230377197,139.2907426506281,143.4391497373581,992.4095407747906,1469.2456340789795,143.4391497373581,992.4095407747906,1469.2456340789795,143.4391497373581,992.4095407747906,1469.2456340789795,143.4391497373581,992.4095407747906,1469.2456340789795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2713.4059877748,,,
1107083,NGA,rural,1107. IKWO,11. Ebonyi,4. South East,3,3.395600928383386,8489.002320958465,1713,2,981.5313937268562,320.6141357421875,230.89352416992188,2,217.0454559326172,261.3407677412033,827.7970292097591,2054.1498939990997,1814.8333191871643,248.71723785996437,261.3407677412033,827.797029209759,2054.1498939990997,261.3407677412033,827.797029209759,2054.1498939990997,261.3407677412033,827.797029209759,2054.1498939990997,261.3407677412033,827.797029209759,2054.1498939990997,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2944.5941811805687,,,
1107093,NGA,rural,1107. IKWO,11. Ebonyi,4. South East,7,6.993631526296304,17484.078815740762,1713,2,1633.504232639902,377.2958679199219,221.49195861816406,2,216.31068420410156,221.2904573082924,835.8383121462432,1612.1039583683014,1613.5719618797302,215.07874923944473,221.2904573082924,835.8383121462432,1612.1039583683014,221.2904573082924,835.8383121462432,1612.1039583683014,221.2904573082924,835.8383121462432,1612.1039583683014,221.2904573082924,835.8383121462432,1612.1039583683014,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11434.529628479315,,,
1108207,NGA,rural,1108. ISHIELU,11. Ebonyi,4. South East,5,5.180436669757115,12951.09167439279,1713,2,789.1152138625906,293.78656005859375,130.50363159179688,2,225.1415252685547,135.21316146850586,523.8621656591212,1393.838240981102,1345.2902908325195,133.1198184788227,135.21316146850586,523.8621656591212,1393.838240981102,135.21316146850586,523.8621656591212,1393.838240981102,135.21316146850586,523.8621656591212,1393.838240981102,135.21316146850586,523.8621656591212,1393.838240981102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3945.576069312953,,,
1109235,NGA,rural,1109. IVO,11. Ebonyi,4. South East,4,3.052381217144763,7630.953042861907,1713,1,1633.5042326399016,201.07908630371094,147.6610107421875,1,207.11021423339844,112.67943301796913,514.5442999617645,1050.5435754060745,1376.6872482299805,110.57317614555359,112.67943301796913,514.5442999617645,1050.5435754060745,112.67943301796913,514.5442999617645,1050.5435754060745,112.67943301796913,514.5442999617645,1050.5435754060745,112.67943301796913,514.5442999617645,1050.5435754060745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6534.016930559606,,,
1109379,NGA,rural,1109. IVO,11. Ebonyi,4. South East,1,0.9788536414213411,2447.134103553353,1713,2,884.846639576541,326.05963134765625,268.5703125,2,208.7545166015625,262.8910253047943,1208.5127771189286,2539.359257221222,2594.2175464630127,256.5151710808277,262.8910253047943,1208.5127771189286,2539.359257221222,262.8910253047943,1208.5127771189286,2539.359257221222,262.8910253047943,1208.5127771189286,2539.359257221222,262.8910253047943,1208.5127771189286,2539.359257221222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.846639576541,,,
1110550,NGA,rural,1110. IZZI,11. Ebonyi,4. South East,2,1.797623797642467,4494.059494106168,1713,2,1633.5042326399016,321.41094970703125,227.60853576660156,2,210.15911865234375,204.57726514339447,838.2006997691212,1633.4870028495789,1817.384711265564,196.2214590460062,204.57726514339447,838.2006997691213,1633.4870028495789,204.57726514339447,838.2006997691213,1633.4870028495789,204.57726514339447,838.2006997691213,1633.4870028495789,204.57726514339447,838.2006997691213,1633.4870028495789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3267.008465279803,,,
1110551,NGA,rural,1110. IZZI,11. Ebonyi,4. South East,14,10.339477546160994,25848.693865402485,1713,1,657.8222397249787,222.4462432861328,139.69100952148438,1,220.86050415039062,103.16657155752182,426.7234101485308,949.692657828331,1285.9157747030258,102.35202650725842,103.16657155752182,426.7234101485307,949.692657828331,103.16657155752182,426.7234101485307,949.692657828331,103.16657155752182,426.7234101485307,949.692657828331,103.16657155752182,426.7234101485307,949.692657828331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9209.511356149702,,,
1111281,NGA,rural,1111. OHAOZARA,11. Ebonyi,4. South East,2,1.8782748238319438,4695.687059579859,1713,4,797.7313938507524,578.953125,338.5293273925781,4,225.1415252685547,317.92556393146515,1291.286919991833,2806.6649074554443,2988.5561447143555,310.9542768597603,317.92556393146515,1291.286919991833,2806.6649074554443,317.92556393146515,1291.286919991833,2806.6649074554443,317.92556393146515,1291.286919991833,2806.6649074554443,317.92556393146515,1291.286919991833,2806.6649074554443,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1595.4627877015048,,,
1111285,NGA,rural,1111. OHAOZARA,11. Ebonyi,4. South East,1,0.9788536414213411,2447.134103553353,1713,3,797.7313938507524,457.796142578125,298.3390808105469,3,225.1415252685547,292.0302927494049,1158.5042351920479,2401.9385194778442,2453.8280506134033,285.5999666452408,292.0302927494049,1158.5042351920479,2401.9385194778442,292.0302927494049,1158.5042351920479,2401.9385194778442,292.0302927494049,1158.5042351920479,2401.9385194778442,292.0302927494049,1158.5042351920479,2401.9385194778442,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,797.7313938507524,,,
1111392,NGA,rural,1111. OHAOZARA,11. Ebonyi,4. South East,7,5.471451508761707,13678.628771904268,1713,4,1355.8365719215751,542.139892578125,220.04725646972656,3,215.26451110839844,165.87438839673996,714.9917192889442,1284.0150535702705,1642.7277855873108,164.0030601620674,165.87438839673996,714.9917192889443,1284.0150535702705,165.87438839673996,714.9917192889443,1284.0150535702705,165.87438839673996,714.9917192889443,1284.0150535702705,165.87438839673996,714.9917192889443,1284.0150535702705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9490.856003451026,,,
1112402,NGA,rural,1112. OHAUKWU,11. Ebonyi,4. South East,9,7.307535472660835,18268.83868165209,1713,1,747.1697130428112,206.96035766601562,147.99266052246094,1,215.26451110839844,120.1624062359333,565.025346655444,1153.9470397233963,1421.2073969841003,117.20396888256073,120.1624062359333,565.025346655444,1153.9470397233963,120.1624062359333,565.025346655444,1153.9470397233963,120.1624062359333,565.025346655444,1153.9470397233963,120.1624062359333,565.025346655444,1153.9470397233963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6724.5274173853,,,
1113295,NGA,rural,1113. ONICHA,11. Ebonyi,4. South East,1,0.838781217144763,2096.9530428619073,1713,2,762.8386263716283,273.96124267578125,145.33859252929688,1,208.7545166015625,121.90728348493576,720.1211163297414,1371.3840312957764,1634.9723100662231,122.3032685816288,121.90728348493576,720.1211163297412,1371.3840312957764,121.90728348493576,720.1211163297412,1371.3840312957764,121.90728348493576,720.1211163297412,1371.3840312957764,121.90728348493576,720.1211163297412,1371.3840312957764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,762.8386263716283,,,
1113298,NGA,rural,1113. ONICHA,11. Ebonyi,4. South East,2,1.467981217144763,3669.9530428619073,1713,1,762.8386263716283,205.88284301757812,120.89964294433594,1,208.7545166015625,88.73919892311096,381.2002152818772,1126.2556928396225,1534.427942276001,86.91379533335567,88.73919892311096,381.2002152818772,1126.2556928396225,88.73919892311096,381.2002152818772,1126.2556928396225,88.73919892311096,381.2002152818772,1126.2556928396225,88.73919892311096,381.2002152818772,1126.2556928396225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1525.6772527432565,,,
1113444,NGA,rural,1113. ONICHA,11. Ebonyi,4. South East,3,2.9093268586854872,7273.317146713718,1713,2,613.4570636560255,318.9107971191406,199.48214721679688,2,220.86050415039062,193.4529094696045,448.40630760416013,1142.6987733840942,1178.3125524520874,186.29474718868732,193.4529094696045,448.40630760416013,1142.6987733840942,193.4529094696045,448.40630760416013,1142.6987733840942,193.4529094696045,448.40630760416013,1142.6987733840942,193.4529094696045,448.40630760416013,1142.6987733840942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1840.3711909680765,,,
1201301,NGA,rural,1201. AKOKO EDO,12. Edo,5. South South,4,2.97263738679505,7431.593466987626,1713,5,1827.486596117984,859.5571899414062,515.94287109375,5,232.57672119140625,378.7849095761776,948.4070855118869,2093.1334973573685,2816.533889770508,390.07118435949087,378.7849095761776,948.4070855118869,2093.1334973573685,378.7849095761776,948.4070855118869,2093.1334973573685,378.7849095761776,948.4070855118869,2093.1334973573685,378.7849095761776,948.4070855118869,2093.1334973573685,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7309.946384471936,,,
1201306,NGA,rural,1201. AKOKO EDO,12. Edo,5. South South,4,3.02103738679505,7552.593466987626,1713,3,1827.486596117984,408.90057373046875,216.90878295898438,2,232.57672119140625,163.82237368822098,534.7436183872976,1424.74240732193,1886.4280633926392,171.34624540805817,163.82237368822098,534.7436183872976,1424.74240732193,163.82237368822098,534.7436183872976,1424.74240732193,163.82237368822098,534.7436183872976,1424.74240732193,163.82237368822098,534.7436183872976,1424.74240732193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7309.946384471936,,,
1202013,NGA,urban,1202. EGOR,12. Edo,5. South South,5,5.061311327819369,12653.278319548423,1713,3,2146.6852166073622,691.86572265625,194.04995727539062,4,238.9791717529297,195.14374020695686,468.9385766844654,831.8285067081451,821.751971244812,183.9729316830635,195.14374020695686,468.9385766844654,831.8285067081451,195.14374020695686,468.9385766844654,831.8285067081451,195.14374020695686,468.9385766844654,831.8285067081451,195.14374020695686,468.9385766844654,831.8285067081451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10733.426083036811,,,
1202151,NGA,urban,1202. EGOR,12. Edo,5. South South,5,4.307861184437517,10769.652961093792,1713,5,1570.2925612901142,1737.90625,616.5897216796875,5,236.11846923828125,523.3794231414795,1283.2389853531295,2577.4396165013313,2991.5536975860596,510.11097951233387,523.3794231414795,1283.2389853531295,2577.4396165013313,523.3794231414795,1283.2389853531295,2577.4396165013313,523.3794231414795,1283.2389853531295,2577.4396165013313,523.3794231414795,1283.2389853531295,2577.4396165013313,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7851.462806450571,,,
1202470,NGA,urban,1202. EGOR,12. Edo,5. South South,5,4.901696221919045,12254.240554797614,1713,3,1093.0267841871569,658.046875,326.979736328125,4,234.63096618652344,316.193934481591,916.4290582159922,1922.1142021417618,1960.6622924804688,316.88684381358325,316.193934481591,916.4290582159921,1922.1142021417618,316.193934481591,916.4290582159921,1922.1142021417618,316.193934481591,916.4290582159921,1922.1142021417618,316.193934481591,916.4290582159921,1922.1142021417618,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5465.133920935785,,,
1203176,NGA,rural,1203. ESAN CENTRAL,12. Edo,5. South South,2,1.8982858847555808,4745.714711888952,1713,5,1217.206848327249,1090.472412109375,675.8497924804688,5,233.78416442871094,628.6208780407906,1990.5934279477299,4004.7004474401474,4219.2806577682495,634.5261271595955,628.6208780407906,1990.5934279477299,4004.7004474401474,628.6208780407906,1990.5934279477299,4004.7004474401474,628.6208780407906,1990.5934279477299,4004.7004474401474,628.6208780407906,1990.5934279477299,4004.7004474401474,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2434.413696654498,,,
1203487,NGA,urban,1203. ESAN CENTRAL,12. Edo,5. South South,6,4.532248447718687,11330.621119296718,1713,3,1619.6149968992413,678.5716552734375,323.3567199707031,4,228.18817138671875,243.00549060851336,816.2532284517109,1531.0834740698338,2026.9190759658813,245.12711749225855,243.00549060851336,816.2532284517108,1531.0834740698338,243.00549060851336,816.2532284517108,1531.0834740698338,243.00549060851336,816.2532284517108,1531.0834740698338,243.00549060851336,816.2532284517108,1531.0834740698338,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9717.689981395448,,,
1204187,NGA,rural,1204. ESAN NORTH EAST,12. Edo,5. South South,4,4.102603073073694,10256.507682684236,1713,3,1306.8993877527712,448.930419921875,387.4623107910156,3,242.09080505371094,397.4009857773781,798.8748885149804,1801.7810919880867,1756.7198629379272,414.114578127861,397.4009857773781,798.8748885149803,1801.7810919880867,397.4009857773781,798.8748885149803,1801.7810919880867,397.4009857773781,798.8748885149803,1801.7810919880867,397.4009857773781,798.8748885149803,1801.7810919880867,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5227.597551011085,,,
1205343,NGA,rural,1205. ESAN SOUTH EAST,12. Edo,5. South South,3,3.503653641421341,8759.134103553353,1713,4,1865.6333481238178,703.6181640625,466.640380859375,4,238.84701538085938,544.9821378290653,1612.7018068917503,3194.568831920624,2735.3464398384094,564.1637668013573,544.9821378290653,1612.7018068917503,3194.568831920624,544.9821378290653,1612.7018068917503,3194.568831920624,544.9821378290653,1612.7018068917503,3194.568831920624,544.9821378290653,1612.7018068917503,3194.568831920624,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5596.900044371453,,,
1205348,NGA,rural,1205. ESAN SOUTH EAST,12. Edo,5. South South,6,5.5134484477186865,13783.621119296718,1713,3,1865.6333481238178,509.98114013671875,328.94580078125,3,238.84701538085938,301.37810976058245,915.4021601925609,2010.698708087206,2188.139121055603,309.7419786527753,301.37810976058245,915.4021601925607,2010.698708087206,301.37810976058245,915.4021601925607,2010.698708087206,301.37810976058245,915.4021601925607,2010.698708087206,301.37810976058245,915.4021601925607,2010.698708087206,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,11193.800088742906,,,
1208511,NGA,rural,1208. ETSAKO EAST,12. Edo,5. South South,6,6.05294656992411,15132.366424810276,1713,5,2047.7030204631249,1660.4351806640625,704.4624633789062,5,220.6633758544922,699.9646945595741,1697.3454178722454,2603.7408559322357,2580.965302467346,716.7033667564392,699.9646945595741,1697.3454178722454,2603.7408559322357,699.9646945595741,1697.3454178722454,2603.7408559322357,699.9646945595741,1697.3454178722454,2603.7408559322357,699.9646945595741,1697.3454178722454,2603.7408559322357,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,12286.21812277875,,,
1211067,NGA,urban,1211. IKPOOBA OKHA,12. Edo,5. South South,2,2.010976023442109,5027.4400586052725,1713,5,2434.66787318335,1241.5491943359375,654.6511840820312,5,241.61587524414062,658.2439578771591,1174.6993658721492,2476.7451860904694,2463.2269172668457,663.4577515125275,658.2439578771591,1174.6993658721492,2476.7451860904694,658.2439578771591,1174.6993658721492,2476.7451860904694,658.2439578771591,1174.6993658721492,2476.7451860904694,658.2439578771591,1174.6993658721492,2476.7451860904694,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4869.3357463667,,,
1211074,NGA,urban,1211. IKPOOBA OKHA,12. Edo,5. South South,2,1.839981217144763,4599.953042861907,1713,4,2434.6678731833504,908.3502197265625,370.39599609375,5,238.9791717529297,340.7608409523964,987.4957128978094,2055.088761329651,2233.814977169037,346.2033414840698,340.7608409523964,987.4957128978094,2055.088761329651,340.7608409523964,987.4957128978094,2055.088761329651,340.7608409523964,987.4957128978094,2055.088761329651,340.7608409523964,987.4957128978094,2055.088761329651,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4869.335746366701,,,
1211211,NGA,urban,1211. IKPOOBA OKHA,12. Edo,5. South South,3,2.869916521522023,7174.7913038050565,1713,5,1550.383699186164,1218.240966796875,652.01025390625,5,251.7550048828125,618.381118953228,1610.1353192439747,2846.7659631967545,2975.8000411987305,617.952959060669,618.381118953228,1610.1353192439747,2846.7659631967545,618.381118953228,1610.1353192439747,2846.7659631967545,618.381118953228,1610.1353192439747,2846.7659631967545,618.381118953228,1610.1353192439747,2846.7659631967545,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4651.1510975584915,,,
1211396,NGA,rural,1211. IKPOOBA OKHA,12. Edo,5. South South,6,5.014248447718687,12535.621119296718,1713,4,2034.8122171834082,731.751220703125,512.2874145507812,4,229.33067321777344,413.8370680510998,1086.4169573115564,2448.607102751732,2929.9789910316467,431.5812602043152,413.8370680510998,1086.4169573115566,2448.607102751732,413.8370680510998,1086.4169573115566,2448.607102751732,413.8370680510998,1086.4169573115566,2448.607102751732,413.8370680510998,1086.4169573115566,2448.607102751732,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,12208.873303100449,,,
1211542,NGA,urban,1211. IKPOOBA OKHA,12. Edo,5. South South,8,7.879176189211798,19697.9404730295,1713,5,1002.701730778203,2495.627197265625,560.2731323242188,5,228.18817138671875,533.9541670084,1412.3581348967807,2221.4254965782166,2255.490128517151,534.2876976132393,533.9541670084,1412.3581348967807,2221.4254965782166,533.9541670084,1412.3581348967807,2221.4254965782166,533.9541670084,1412.3581348967807,2221.4254965782166,533.9541670084,1412.3581348967807,2221.4254965782166,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8021.613846225624,,,
